,word,score,stem
7299,bacansisimo,1.0,bacansisim
7300,bakansisimo,1.0,bakansisim
7301,maximo,1.0,maxim
7302,pepisima,1.0,pepisim
7303,genial,1.0,genial
7304,increible,1.0,increibl
7305,del puctas,1.0,del puct
7306,buenazo,1.0,buenaz
7307,buenaso,1.0,buenas
7308,buenisimo,1.0,buenisim
7309,el éxito,1.0,el exit
7310,la joda,1.0,la jod
7311,epico,1.0,epic
7312,épico,1.0,epic
7313,la pinta,1.0,la pint
7314,chévere,1.0,chever
7315,chevere,1.0,chever
7316,posi,0.5,posi
7317,positivo,0.5,posit
7318,positiva,0.5,posit
7319,bacán,0.5,bacan
7320,bacano,0.5,bacan
7321,bacana,0.5,bacan
7322,bacanada,0.5,bacan
7323,bakan,0.5,bak
7324,bakano,0.5,bakan
7325,bakanada,0.5,bakan
7326,chepo,0.5,chep
7327,pepa,0.5,pep
7328,propio,0.5,propi
7329,cool,0.5,cool
7330,reconfortante,0.5,reconfort
7331,normal,0.0,normal
7332,nada,0.0,nad
7333,lo mismo,0.0,lo mism
7334,nada nuevo,0.0,nada nuev
7335,negativo,-0.5,negat
7336,pelucon,-0.5,pelucon
7337,cholo,-0.5,chol
7338,negro,-0.5,negr
7339,lento,-0.5,lent
7340,tonto,-0.5,tont
7341,tallada,-0.5,tall
7342,obvio,-0.5,obvi
7343,estupido,-0.5,estup
7344,arrogante,-0.5,arrog
7345,rogando,-0.5,rog
7346,rogar,-0.5,rog
7347,vendido,-0.5,vend
7348,vaga,-0.5,vag
7349,ricos,-0.5,ric
7350,decepcionado,-1.0,decepcion
7351,agobiante,-1.0,agobi
7352,negativamente,-1.0,negat
7353,negativa,-1.0,negat
7354,ricachon,-0.5,ricachon
7355,pobre,-0.5,pobr
7356,osea,-0.5,ose
7357,cobra,-0.5,cobr
7358,cobrando,-0.5,cobr
7359,pichagua,-0.5,pichagu
7360,emperadores,-0.5,emper
7361,abogados,-0.5,abog
7362,costear,-0.5,cost
7363,falencia,-0.5,falenci
7364,imperfecto,-0.5,imperfect
7365,vieja,-0.5,viej
7366,inperfecto,-0.5,inperfect
7367,pinchagua,-0.5,pinchagu
7368,bobo,-0.5,bob
7369,trozo,-0.5,troz
7370,hueso,-0.5,hues
7371,pichita,-0.5,pichit
7372,picha,-0.5,pich
7373,pichuela,-0.5,pichuel
7374,indio,-0.5,indi
7375,montubio,-0.5,montubi
7376,puta,-1.0,put
7377,verga,-1.0,verg
7378,huevada,-1.0,huev
7379,webada,-1.0,web
7380,porqueria,-1.0,porqueri
7381,perro,-1.0,perr
7382,zorro,-1.0,zorr
7383,burropositores,-1.0,burropositor
7384,descerebrado,-1.0,descerebr
7385,tarrinero,-1.0,tarriner
7386,tarrinera,-1.0,tarriner
7387,ladrona,-1.0,ladron
7388,chucha,-1.0,chuch
7389,choro,-1.0,chor
7390,retrasado,-1.0,retras
7391,corrupta,-1.0,corrupt
7392,rata,-1.0,rat
7393,puto,-1.0,put
7394,perra,-1.0,perr
7395,grilla,-1.0,grill
7396,grillo,-1.0,grill
7397,berga,-1.0,berg
7398,pela,-1.0,pel
7399,pelador,-1.0,pelador
7400,sable,-1.0,sabl
7401,vale pistola,-1.0,vale pistol
7402,vales pistola,-1.0,vales pistol
7403,corrupto,-1.0,corrupt
7404,ladron,-1.0,ladron
7405,mentiroso,-1.0,mentir
7406,prepotente,-1.0,prepotent
7407,fanatico,-1.0,fanat
7408,retardado,-1.0,retard
7409,retardada,-1.0,retard
7410,retarda,-1.0,retard
7411,traidor,-1.0,traidor
7412,vendepatria,-1.0,vendepatri
7413,altanero,-1.0,altaner
7414,miserable,-1.0,miser
7415,corrupcion,-1.0,corrupcion
7416,sobornos,-1.0,soborn
7417,violador,-1.0,violador
7418,banquero,-1.0,banquer
7419,prensa tarrinera,-1.0,prensa tarriner
7420,mula,-1.0,mul
7421,maricon,-1.0,maricon
7422,prostituta,-1.0,prostitut
7423,largate,-1.0,largat
7424,farsa,-1.0,fars
7425,robolucion,-1.0,robolucion
7426,dictador,-1.0,dictador
7427,dictar,-0.5,dict
7428,hambre,-1.0,hambr
7429,disque,-1.0,disqu
7430,dizque,-1.0,dizqu
7431,mas pobreza,-1.0,mas pobrez
7432,desempleo,-1.0,desemple
7433,bochornoso,-1.0,bochorn
7434,descascarados,-1.0,descascar
7435,titere,-1.0,titer
7436,desigualdad,-1.0,desiguald
7437,aranceles,-1.0,arancel
7438,impuestos,-1.0,impuest
7439,dictadura,-1.0,dictadur
7440,partidocracia,-0.5,partidocraci
7441,exageradamente,-0.5,exager
7442,dian,-0.5,dian
7443,demagogia,-0.5,demagogi
7444,despota,-1.0,despot
7445,golpista,-1.0,golpist
7446,tirapiedras,-1.0,tirapiedr
7447,fraude,-1.0,fraud
7448,represion,-1.0,represion
7449,crisis,-1.0,crisis
7450,depresion,-1.0,depresion
7451,recesion,-1.0,recesion
7452,persecucion,-1.0,persecucion
7453,linchamiento,-1.0,linchamient
7454,odio,-1.0,odi
7455,division,-1.0,division
7456,hijo de puta,-1.0,hijo de put
7457,amenaza,-1.0,amenaz
7458,ignorante,-1.0,ignor
7459,soberbio,-1.0,soberbi
7460,tosca,-1.0,tosc
7461,tosco,-1.0,tosc
7462,inconcebible,-1.0,inconceb
7463,burropositor,-1.0,burropositor
7464,borrego,-1.0,borreg
7465,cuba,-1.0,cub
7466,venezuela,-1.0,venezuel
7467,izquierda,0.0,izquierd
7468,derecha,0.0,derech
7469,narcotrafico,-1.0,narcotraf
7470,narcogobierno,-1.0,narcogobiern
7471,pativideos,-1.0,pativide
7472,farc,-1.0,farc
7473,guerrillero,-1.0,guerriller
7474,guerrilla,-1.0,guerrill
7475,falta de respeto,-1.0,falta de respet
7476,ratael,-1.0,ratael
7477,llevin,-1.0,llevin
7478,ratas,-1.0,rat
7479,fuera correa fuera,-1.0,fuera correa fuer
7480,fueracorreafuera,-1.0,fueracorreafuer
7481,feriadobancario,-1.0,feriadobancari
7482,vago,-1.0,vag
7483,hp,-1.0,hp
7484,vividor,-1.0,vividor
7485,cuento,-1.0,cuent
7486,engaño,-1.0,engañ
7487,lucrando,-1.0,lucr
7488,mediocre,-1.0,mediocr
7489,parasito,-1.0,parasit
7490,credibilidad,-0.5,credibil
7491,moda,0.0,mod
7492,tirano,-1.0,tiran
7493,tirania,-1.0,tirani
7494,ni siquiera,-1.0,ni siqu
7495,marioneta,-1.0,marionet
7496,animal,-0.5,animal
7497,pillos,-1.0,pill
7498,apillos,-1.0,apill
7499,agresion,-1.0,agresion
7500,basura,-1.0,basur
7501,encubridor,-1.0,encubridor
7502,complice,-1.0,complic
7503,descoordinado,-0.5,descoordin
7504,ocupado,-0.5,ocup
7505,ocupados,-0.5,ocup
7506,descontento,-0.5,descontent
7507,montarse,-0.5,mont
7508,coleccion,0.0,coleccion
7509,colección,0.0,coleccion
7510,ropa,0.0,rop
7511,camisa,0.0,camis
7512,medias,0.0,medi
7513,gorra,0.0,gorr
7514,sorprendido,-0.5,sorprend
7515,sorprende,-0.5,sorprend
7516,chino,-0.5,chin
7517,ya te vas,0.5,ya te v
7518,prensa libre,0.5,prensa libr
7519,acertado,0.5,acert
7520,prensa libre e independiente,1.0,prensa libre e independient
7521,avanzamos patria,1.0,avanzamos patri
7522,la revolucion continua,1.0,la revolucion continu
7523,mision ternura,1.0,mision ternur
7524,vamos por el cambio,1.0,vamos por el cambi
7525,el cambio se acerca,1.0,el cambio se acerc
7526,esta cerca el cambio,1.0,esta cerca el cambi
7527,ya viene el cambio,1.0,ya viene el cambi
7528,empleo,1.0,emple
7529,mas empleo,1.0,mas emple
7530,mas impuestos,-1.0,mas impuest
7531,mas miseria,-1.0,mas miseri
7532,un millon de empleos,1.0,un millon de emple
7533,servicio,0.0,servici
7534,atención,0.0,atencion
7535,respuesta,0.0,respuest
7536,devolución,0.0,devolu
7537,tiempo,0.0,tiemp
7538,pedido,0.0,ped
7539,cliente,0.0,client
7540,solución,0.0,solucion
7541,producto,0.0,product
7542,si,0.0,si
7543,entrega,0.0,entreg
7544,solicitud,0.0,solicitud
7545,parece,0.0,parec
7546,compra,0.0,compr
7547,hacer,0.0,hac
7548,talla,0.0,tall
7549,cambio,0.0,cambi
7550,dieron,0.0,dieron
7551,muchas gracias,0.5,muchas graci
7552,divina,1.0,divin
7553,servicio cliente,0.0,servicio client
7554,atención cliente,0.0,atencion client
7555,buenas tardes,0.0,buenas tard
7556,dieron solución,0.0,dieron solu
7557,buenos días,0.0,buenos d
7558,dieron respuesta,0.0,dieron respuest
7559,hacer cambio,0.0,hacer cambi
7560,excelente,1.0,excelent
7561,bueno,1.0,buen
7562,buena,1.0,buen
7563,muchas,1.0,much
7564,buen,1.0,buen
7565,bien,1.0,bien
7566,rápido,1.0,rap
7567,satisfecha,1.0,satisfech
7568,satisfecho,1.0,satisfech
7569,atencion,1.0,atencion
7570,información,0.0,inform
7571,oportuna,1.0,oportun
7572,calidad,1.0,calid
7573,super,1.0,sup
7574,rápida,1.0,rap
7575,amable,1.0,amabl
7576,clara,1.0,clar
7577,productos,0.0,product
7578,proceso,0.0,proces
7579,soporte,0.0,soport
7580,siempre,0.0,siempr
7581,mil,0.0,mil
7582,bloqueo,-0.5,bloque
7583,soportado,-0.5,soport
7584,recomendadisimo,0.5,recomendadisim
7585,recomendadísimo,0.5,recomendadisim
7586,oportuno,0.0,oportun
7587,eficiente,0.0,eficient
7588,rapido,0.0,rap
7589,ágil,0.0,agil
7590,efectiva,0.0,efect
7591,amables,1.0,amabl
7592,momento,0.0,moment
7593,offcorss,0.0,offcorss
7594,rapida,0.0,rap
7595,aunque,0.0,aunqu
7596,buenas,0.0,buen
7597,muy efectiva,0.5,muy efect
7598,muy ágil,0.5,muy agil
7599,muy agil,0.5,muy agil
7600,excelente servicio,1.0,excelente servici
7601,buen servicio,1.0,buen servici
7602,buena atención,1.0,buena atencion
7603,excelente atención,1.0,excelente atencion
7604,mil gracias,1.0,mil graci
7605,buena atencion,1.0,buena atencion
7606,bueno servicio,1.0,bueno servici
7607,buena calidad,1.0,buena cal
7608,excelente atencion,1.0,excelente atencion
7609,servicio gracias,1.0,servicio graci
7610,respuesta rápida,1.0,respuesta rap
7611,proceso devolución,1.0,proceso devolu
7612,excelente calidad,1.0,excelente cal
7613,pronta respuesta,1.0,pronta respuest
7614,respuesta oportuna,1.0,respuesta oportun
7615,tiempo respuesta,1.0,tiempo respuest
7616,super bueno,1.0,super buen
7617,información clara,1.0,informacion cl
7618,rápida respuesta,1.0,rapida respuest
7619,clara información,1.0,clara inform
7620,bueno gracias,1.0,bueno graci
7621,servicio muchas,1.0,servicio much
7622,satisfecha atención,1.0,satisfecha atencion
7623,atención prestada,1.0,atencion prest
7624,gracias atención,1.0,gracias atencion
7625,oportuna respuesta,1.0,oportuna respuest
7626,parece excelente,1.0,parece excelent
7627,servicio excelente,1.0,servicio excelent
7628,parece bueno,1.0,parece buen
7629,atención oportuna,1.0,atencion oportun
7630,quede satisfecha,1.0,quede satisfech
7631,servicio bueno,1.0,servicio buen
7632,servicio rápido,1.0,servicio rap
7633,siento satisfecha,1.0,siento satisfech
7634,servicio atención,1.0,servicio atencion
7635,atención buena,1.0,atencion buen
7636,super bien,1.0,super bi
7637,calidad productos,1.0,calidad product
7638,buen soporte,1.0,buen soport
7639,satisfecha servicio,1.0,satisfecha servici
7640,excelente muchas,1.0,excelente much
7641,atención rápida,1.0,atencion rap
7642,servicio muchas gracias,1.0,servicio muchas graci
7643,excelente muchas gracias,1.0,excelente muchas graci
7644,excelente servicio gracias,1.0,excelente servicio graci
7645,buen servicio gracias,1.0,buen servicio graci
7646,excelente servicio cliente,1.0,excelente servicio client
7647,buena atención cliente,1.0,buena atencion client
7648,excelente servicio muchas,1.0,excelente servicio much
7649,buen servicio cliente,1.0,buen servicio client
7650,atención muchas gracias,1.0,atencion muchas graci
7651,excelente servicio rápido,1.0,excelente servicio rap
7652,bien muchas gracias,1.0,bien muchas graci
7653,excelente servicio atención,1.0,excelente servicio atencion
7654,muchas gracias colaboración,1.0,muchas gracias colabor
7655,respuesta muchas gracias,1.0,respuesta muchas graci
7656,muchas gracias excelente,1.0,muchas gracias excelent
7657,excelente atención servicio,1.0,excelente atencion servici
7658,muchas gracias atención,1.0,muchas gracias atencion
7659,excelente atención cliente,1.0,excelente atencion client
7660,bueno muchas gracias,1.0,bueno muchas graci
7661,buen servicio muchas,1.0,buen servicio much
7662,buena calidad productos,1.0,buena calidad product
7663,bueno excelente servicio,1.0,bueno excelente servici
7664,parece excelente servicio,1.0,parece excelente servici
7665,quisiera saber si,1.0,quisiera saber si
7666,gracias pronta respuesta,1.0,gracias pronta respuest
7667,excelente atención muchas,1.0,excelente atencion much
7668,producto muchas gracias,1.0,producto muchas graci
7669,parece buena atención,1.0,parece buena atencion
7670,excelente atención pronta,1.0,excelente atencion pront
7671,excelente atención parte,1.0,excelente atencion part
7672,gracias excelente servicio,1.0,gracias excelente servici
7673,excelente servicio calidad,1.0,excelente servicio cal
7674,buena atención rápida,1.0,buena atencion rap
7675,productos buena calidad,1.0,productos buena cal
7676,dieron solución requerimiento,1.0,dieron solucion requer
7677,excelente servicio satisfecha,1.0,excelente servicio satisfech
7678,buen servicio atención,1.0,buen servicio atencion
7679,productos excelente calidad,1.0,productos excelente cal
7680,atencion muchas gracias,1.0,atencion muchas graci
7681,gracias buen servicio,1.0,gracias buen servici
7682,gracias buena atención,1.0,gracias buena atencion
7683,marca buena calidad,1.0,marca buena cal
7684,excelente atención rápida,1.0,excelente atencion rap
7685,parece buen servicio,1.0,parece buen servici
7686,excelente tiempo respuesta,1.0,excelente tiempo respuest
7687,satisfecha atención prestada,1.0,satisfecha atencion prest
7688,excelente calidad ropa,1.0,excelente calidad rop
7689,rápido muchas gracias,1.0,rapido muchas graci
7690,cliente muchas gracias,1.0,cliente muchas graci
7691,buen servicio ágil,1.0,buen servicio agil
7692,nunca,-1.0,nunc
7693,correo,0.0,corre
7694,días,0.0,dias
7695,ustedes,0.0,usted
7696,mal,-1.0,mal
7697,dinero,0.0,diner
7698,llego,0.0,lleg
7699,vale,0.0,val
7700,malo,-1.0,mal
7701,dirección,0.0,direccion
7702,pésimo,-1.0,pesim
7703,comprar,0.0,compr
7704,solo,0.0,sol
7705,mas,0.0,mas
7706,hice,0.0,hic
7707,dan,0.0,dan
7708,día,0.0,dia
7709,esperando,-0.5,esper
7710,hace,0.0,hac
7711,recibido,0.0,recib
7712,dos,0.0,dos
7713,receptivos,0.5,recept
7714,después,0.0,despues
7715,prenda,0.0,prend
7716,dicen,0.0,dic
7717,servientrega,0.0,servientreg
7718,recibí,0.0,recib
7719,aun,0.0,aun
7720,prendas,0.0,prend
7721,llegó,0.0,lleg
7722,enviaron,0.0,envi
7723,pago,0.0,pag
7724,nula,-1.0,nul
7725,nulo,-1.0,nul
7726,aburre,-1.0,aburr
7727,tarde,-0.5,tard
7728,malagradecido,-1.0,malagradec
7729,insatisfecho,-1.0,insatisfech
7730,insatisfecha,-1.0,insatisfech
7731,insisto,-0.5,insist
7732,agujero,-0.5,agujer
7733,pésimo servicio,-1.0,pesimo servici
7734,no son capaces,-1.0,no son capac
7735,desilusionada,-0.5,desilusion
7736,mal servicio,-1.0,mal servici
7737,dado respuesta,-1.0,dado respuest
7738,falta respeto,-1.0,falta respet
7739,hacer devolución,-1.0,hacer devolu
7740,dan respuesta,-1.0,dan respuest
7741,hice pedido,-1.0,hice ped
7742,dar respuesta,-1.0,dar respuest
7743,respuesta solicitud,-1.0,respuesta solicitud
7744,recibido respuesta,-1.0,recibido respuest
7745,incumplido,-1.0,incumpl
7746,nunca contestan,-1.0,nunca contest
7747,nunca recibí,-1.0,nunca recib
7748,días después,-1.0,dias despues
7749,nunca contestaron,-1.0,nunca contest
7750,llego pedido,-1.0,llego ped
7751,recibí respuesta,-1.0,recibi respuest
7752,llegado pedido,-1.0,llegado ped
7753,correo electrónico,-1.0,correo electron
7754,hice compra,-1.0,hice compr
7755,nunca llego,-1.0,nunca lleg
7756,15 días,-1.0,15 di
7757,malo servicio,-1.0,malo servici
7758,realizar compra,-1.0,realizar compr
7759,nunca llegó,-1.0,nunca lleg
7760,ninguna respuesta,-1.0,ninguna respuest
7761,ningun momento,-0.5,ningun moment
7762,ningun,-0.5,ningun
7763,parece mal,-1.0,parece mal
7764,devolución producto,-1.0,devolucion product
7765,hacer compra,-1.0,hacer compr
7766,mucha demora,-1.0,mucha demor
7767,demorada,-1.0,demor
7768,muy demorada,-1.0,muy demor
7769,muy demorado,-1.0,muy demor
7770,muy tarde,-1.0,muy tard
7771,maleducado,-1.0,maleduc
7772,maleducada,-1.0,maleduc
7773,nada amables,-1.0,nada am
7774,nada amable,-1.0,nada am
7775,saldo favor,-1.0,saldo favor
7776,dan solución,-1.0,dan solu
7777,cancelar pedido,-1.0,cancelar ped
7778,publicidad engañosa,-1.0,publicidad engañ
7779,llegó pedido,-1.0,llego ped
7780,hacer pedido,-1.0,hacer ped
7781,error ustedes,-1.0,error usted
7782,cambio talla,-1.0,cambio tall
7783,cambio dirección,-1.0,cambio direccion
7784,hace mes,-1.0,hace m
7785,pedido nunca,-1.0,pedido nunc
7786,volver comprar,-1.0,volver compr
7787,parece falta respeto,-1.0,parece falta respet
7788,nunca recibí respuesta,-1.0,nunca recibi respuest
7789,pésimo servicio cliente,-1.0,pesimo servicio client
7790,nunca dieron respuesta,-1.0,nunca dieron respuest
7791,mal servicio cliente,-1.0,mal servicio client
7792,dado respuesta solicitud,-1.0,dado respuesta solicitud
7793,nunca llegó pedido,-1.0,nunca llego ped
7794,parece mal gusto,-1.0,parece mal gust
7795,pedido nunca llegó,-1.0,pedido nunca lleg
7796,correo servicio cliente,-1.0,correo servicio client
7797,nadie da respuesta,-1.0,nadie da respuest
7798,demoran dar respuesta,-1.0,demoran dar respuest
7799,servicio tan pésimo,-1.0,servicio tan pesim
7800,superintendencia industria comercio,-1.0,superintendencia industria comerci
7801,línea atención cliente,-1.0,linea atencion client
7802,hacer devolución producto,-1.0,hacer devolucion product
7803,nunca llego pedido,-1.0,nunca llego ped
7804,hacer efectivo vale,-1.0,hacer efectivo val
7805,mucha demora entrega,-1.0,mucha demora entreg
7806,recibido ninguna respuesta,-1.0,recibido ninguna respuest
7807,respuesta parte ustedes,-1.0,respuesta parte usted
7808,hacer cambio talla,-1.0,hacer cambio tall
7809,nunca obtuve respuesta,-1.0,nunca obtuve respuest
7810,dan solución problema,-1.0,dan solucion problem
7811,mala atención cliente,-1.0,mala atencion client
7812,hace 10 días,-1.0,hace 10 d
7813,recibí ninguna respuesta,-1.0,recibi ninguna respuest
7814,falta respeto cliente,-1.0,falta respeto client
7815,nunca pude hacer,-1.0,nunca pude hac
7816,línea telefónica nunca,-1.0,linea telefonica nunc
7817,telefónica nunca contestan,-1.0,telefonica nunca contest
7818,nunca pude comunicar,-1.0,nunca pude comunic
7819,servicio cliente nunca,-1.0,servicio cliente nunc
7820,extremadamente lento,-1.0,extremadamente lent
7821,40 minutos linea,-1.0,40 minutos line
7822,muy mediocre,-1.0,muy mediocr
7823,lento proceso,-1.0,lento proces
7824,mes esperando pedido,-1.0,mes esperando ped
7825,aun dan respuesta,-1.0,aun dan respuest
7826,servicio atención cliente,-1.0,servicio atencion client
7827,imposible comunicarse ustedes,-1.0,imposible comunicarse usted
7828,parece mal servicio,-1.0,parece mal servici
7829,mas 15 dias,-1.0,mas 15 di
7830,pude aprovechar descuento,-1.0,pude aprovechar descuent
7831,realizar nueva compra,-1.0,realizar nueva compr
7832,momento realizar compra,-1.0,momento realizar compr
7833,llevo mes esperando,-1.0,llevo mes esper
7834,espero pronta respuesta,-1.0,espero pronta respuest
7835,15 días esperando,-1.0,15 dias esper
7836,días esperando respuesta,-1.0,dias esperando respuest
7837,ningún tipo solución,-1.0,ningun tipo solu
7838,hacen devolución dinero,-1.0,hacen devolucion diner
7839,devolución producto llegó,-1.0,devolucion producto lleg
7840,deficiente capacitación,-1.0,deficiente capacit
7841,excelente gracias,0.5,excelente graci
7842,evasivas,-0.5,evas
7843,averiada,-1.0,averi
7844,protegidos,-0.5,proteg
7845,mienten,-0.5,mient
7846,pagana,-0.5,pagan
7847,aborto,-1.0,abort
7848,disolver,-0.5,disolv
7849,negligencia,-1.0,negligent
7850,antitramite,-0.5,antitramit
7851,jurado,-0.5,jur
7852,victima,-1.0,victim
7853,grave,-1.0,grav
7854,graves,-0.5,grav
7855,excesiva,-0.5,exces
7856,repiten,-0.5,repit
7857,superindustria,-0.5,superindustri
7858,problema,-1.0,problem
7859,insisten,-0.5,insist
7860,gastados,-0.5,gast
7861,cansado,-1.0,cans
7862,fraudulentos,-1.0,fraudulent
7863,honestas,0.5,honest
7864,amenazan,-0.5,amenaz
7865,dispendioso,-0.5,dispendi
7866,retener,-0.5,reten
7867,escusa,-0.5,escus
7868,manchado,-0.5,manch
7869,precedente,-0.5,precedent
7870,desordenados,-0.5,desorden
7871,preciosa,1.0,precios
7872,precioso,1.0,precios
7873,desista,-0.5,desist
7874,muy buena atención,1.0,muy buena atencion
7875,rapida solucion,0.5,rapida solucion
7876,gustoso,1.0,gustos
7877,siempre gustoso,1.0,siempre gust
7878,atencion muy rapida,1.0,atencion muy rap
7879,gran,0.5,gran
7880,equipo,0.0,equip
7881,gran equipo,1.0,gran equip
7882,felicitarlo,1.0,felicit
7883,felicitarlos,1.0,felicit
7884,absurdo,-0.5,absurd
7885,es absurdo,-1.0,es absurd
7886,bolsa,0.0,bols
7887,devuelvan dinero,-1.0,devuelvan diner
7888,devolución dinero,-1.0,devolucion diner
7889,devuelvan,-1.0,devuelv
7890,no cumplió prometido,-1.0,no cumplio promet
7891,pero eso si,-0.5,pero eso si
7892,nunca respondieron,-1.0,nunca respond
7893,engañosa,-1.0,engañ
7894,no jueguen,-0.5,no jueg
7895,no jueguen cliente,-0.5,no jueguen client
7896,tiempos espera largos,-1.0,tiempos espera larg
7897,no recibido respuesta,-1.0,no recibido respuest
7898,pésima atención,-1.0,pesima atencion
7899,devuelto dinero,-1.0,devuelto diner
7900,respuestas genéricas,-1.0,respuestas gener
7901,nada personalizadas,-1.0,nada personaliz
7902,nada personalizados,-1.0,nada personaliz
7903,nada personalizada,-1.0,nada personaliz
7904,nada personalizado,-1.0,nada personaliz
7905,pésima atención cliente,-1.0,pesima atencion client
7906,debían entregarla,-0.5,debian entreg
7907,no disponible,-0.5,no dispon
7908,producto no disponible,-0.5,producto no dispon
7909,no opcion,-0.5,no opcion
7910,super decepcionada,-0.5,super decepcion
7911,no llaman,-0.5,no llam
7912,no leen,-0.5,no l
7913,no han atendido,-0.5,no han atend
7914,no atendido,-0.5,no atend
7915,criterio cambio,-0.5,criterio cambi
7916,terrible totalmente,-0.5,terrible total
7917,no actualizaron,-0.5,no actualiz
7918,toco,-0.5,toc
7919,tocó,-0.5,toc
7920,reclamar,-0.5,reclam
7921,no deseo adquirir,-1.0,no deseo adquir
7922,no deseo,-0.5,no dese
7923,ustedes no,-1.0,ustedes n
7924,culpa,-0.5,culp
7925,molesta,-1.0,molest
7926,molesto,-1.0,molest
7927,no recibido,-1.0,no recib
7928,lavan manos,-0.5,lavan man
7929,malos productos,-1.0,malos product
7930,malos,-1.0,mal
7931,no responden,-1.0,no respond
7932,no recibido producto,-1.0,no recibido product
7933,recibido producto aún,-1.0,recibido producto aun
7934,no conforme,-1.0,no conform
7935,corresponde,-1.0,correspond
7936,falta seriedad,-1.0,falta seried
7937,no enviaron,-1.0,no envi
7938,parece falta seriedad,-1.0,parece falta seried
7939,no existe,-0.5,no ex
7940,ningún bono,-0.5,ningun bon
7941,dinero no bono,-1.0,dinero no bon
7942,solicito reembolso,-1.0,solicito reembols
7943,solicite nunca,-1.0,solicite nunc
7944,nunca solicite,-1.0,nunca solicit
